"Contract_ID","Plan_ID","Segment_ID","Contract_Year","Language_Name","Package_Description","Package_Sort","Category_Description","Service_Description","Service_Sort","Cost_Share"
"H0294","011","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","$100.00"
"H0294","011","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$39.00"
"H0294","011","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$39.00"
"H0294","011","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","$100.00"
"H0294","011","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","$100.00"
"H0294","012","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$32.00"
"H0294","012","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$32.00"
"H0294","012","0","2019","English","Package #1","27","Preventive dental","Deductible","81","$100.00"
"H0294","012","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","$100.00"
"H0294","012","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$32.00"
"H0294","012","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$32.00"
"H0294","012","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","$100.00"
"H0294","012","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","$100.00"
"H0351","030","0","2019","English","Package #1","27","Chiropractic care","Monthly Premium","80","$49.00"
"H0351","030","0","2019","English","Package #1","27","Acupuncture","Monthly Premium","80","$49.00"
"H0351","030","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$49.00"
"H0351","030","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$49.00"
"H0351","030","0","2019","English","Package #1","27","Eye exams","Monthly Premium","80","$49.00"
"H0351","030","0","2019","English","Package #1","27","Eyewear","Monthly Premium","80","$49.00"
"H0351","030","0","2019","English","Package #1","27","Chiropractic care","Deductible","81","N/A"
"H0351","030","0","2019","English","Package #1","27","Acupuncture","Deductible","81","N/A"
"H0351","030","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H0351","030","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H0351","030","0","2019","English","Package #1","27","Eye exams","Deductible","81","N/A"
"H0351","030","0","2019","English","Package #1","27","Eyewear","Deductible","81","N/A"
"H0351","030","0","2019","Spanish","Paquete # 1","27","Cuidado quiropráctico","Prima mensual","80","$49.00"
"H0351","030","0","2019","Spanish","Paquete # 1","27","La Acupuntura","Prima mensual","80","$49.00"
"H0351","030","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$49.00"
"H0351","030","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$49.00"
"H0351","030","0","2019","Spanish","Paquete # 1","27","Exámenes oculares","Prima mensual","80","$49.00"
"H0351","030","0","2019","Spanish","Paquete # 1","27","Anteojos y lentes de contacto","Prima mensual","80","$49.00"
"H0351","030","0","2019","Spanish","Paquete # 1","27","Cuidado quiropráctico","Deducible","81","N/A"
"H0351","030","0","2019","Spanish","Paquete # 1","27","La Acupuntura","Deducible","81","N/A"
"H0351","030","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H0351","030","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H0351","030","0","2019","Spanish","Paquete # 1","27","Exámenes oculares","Deducible","81","N/A"
"H0351","030","0","2019","Spanish","Paquete # 1","27","Anteojos y lentes de contacto","Deducible","81","N/A"
"H0351","030","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$24.00"
"H0351","030","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$24.00"
"H0351","030","0","2019","English","Package #2","28","Eye exams","Monthly Premium","80","$24.00"
"H0351","030","0","2019","English","Package #2","28","Eyewear","Monthly Premium","80","$24.00"
"H0351","030","0","2019","English","Package #2","28","Preventive dental","Deductible","81","$50.00"
"H0351","030","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","$50.00"
"H0351","030","0","2019","English","Package #2","28","Eye exams","Deductible","81","$50.00"
"H0351","030","0","2019","English","Package #2","28","Eyewear","Deductible","81","$50.00"
"H0351","030","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$24.00"
"H0351","030","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$24.00"
"H0351","030","0","2019","Spanish","Paquete # 2","28","Exámenes oculares","Prima mensual","80","$24.00"
"H0351","030","0","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Prima mensual","80","$24.00"
"H0351","030","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","$50.00"
"H0351","030","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","$50.00"
"H0351","030","0","2019","Spanish","Paquete # 2","28","Exámenes oculares","Deducible","81","$50.00"
"H0351","030","0","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Deducible","81","$50.00"
"H0351","038","0","2019","English","Package #1","27","Chiropractic care","Monthly Premium","80","$49.00"
"H0351","038","0","2019","English","Package #1","27","Acupuncture","Monthly Premium","80","$49.00"
"H0351","038","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$49.00"
"H0351","038","0","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$49.00"
"H0351","038","0","2019","English","Package #1","27","Eye exams","Monthly Premium","80","$49.00"
"H0351","038","0","2019","English","Package #1","27","Eyewear","Monthly Premium","80","$49.00"
"H0351","038","0","2019","English","Package #1","27","Chiropractic care","Deductible","81","N/A"
"H0351","038","0","2019","English","Package #1","27","Acupuncture","Deductible","81","N/A"
"H0351","038","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H0351","038","0","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H0351","038","0","2019","English","Package #1","27","Eye exams","Deductible","81","N/A"
"H0351","038","0","2019","English","Package #1","27","Eyewear","Deductible","81","N/A"
"H0351","038","0","2019","Spanish","Paquete # 1","27","Cuidado quiropráctico","Prima mensual","80","$49.00"
"H0351","038","0","2019","Spanish","Paquete # 1","27","La Acupuntura","Prima mensual","80","$49.00"
"H0351","038","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$49.00"
"H0351","038","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$49.00"
"H0351","038","0","2019","Spanish","Paquete # 1","27","Exámenes oculares","Prima mensual","80","$49.00"
"H0351","038","0","2019","Spanish","Paquete # 1","27","Anteojos y lentes de contacto","Prima mensual","80","$49.00"
"H0351","038","0","2019","Spanish","Paquete # 1","27","Cuidado quiropráctico","Deducible","81","N/A"
"H0351","038","0","2019","Spanish","Paquete # 1","27","La Acupuntura","Deducible","81","N/A"
"H0351","038","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H0351","038","0","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H0351","038","0","2019","Spanish","Paquete # 1","27","Exámenes oculares","Deducible","81","N/A"
"H0351","038","0","2019","Spanish","Paquete # 1","27","Anteojos y lentes de contacto","Deducible","81","N/A"
"H0351","038","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$24.00"
"H0351","038","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$24.00"
"H0351","038","0","2019","English","Package #2","28","Eye exams","Monthly Premium","80","$24.00"
"H0351","038","0","2019","English","Package #2","28","Eyewear","Monthly Premium","80","$24.00"
"H0351","038","0","2019","English","Package #2","28","Preventive dental","Deductible","81","$50.00"
"H0351","038","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","$50.00"
"H0351","038","0","2019","English","Package #2","28","Eye exams","Deductible","81","$50.00"
"H0351","038","0","2019","English","Package #2","28","Eyewear","Deductible","81","$50.00"
"H0351","038","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$24.00"
"H0351","038","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$24.00"
"H0351","038","0","2019","Spanish","Paquete # 2","28","Exámenes oculares","Prima mensual","80","$24.00"
"H0351","038","0","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Prima mensual","80","$24.00"
"H0351","038","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","$50.00"
"H0351","038","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","$50.00"
"H0351","038","0","2019","Spanish","Paquete # 2","28","Exámenes oculares","Deducible","81","$50.00"
"H0351","038","0","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Deducible","81","$50.00"
"H0351","044","1","2019","English","Package #1","27","Chiropractic care","Monthly Premium","80","$49.00"
"H0351","044","1","2019","English","Package #1","27","Acupuncture","Monthly Premium","80","$49.00"
"H0351","044","1","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$49.00"
"H0351","044","1","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$49.00"
"H0351","044","1","2019","English","Package #1","27","Eye exams","Monthly Premium","80","$49.00"
"H0351","044","1","2019","English","Package #1","27","Eyewear","Monthly Premium","80","$49.00"
"H0351","044","1","2019","English","Package #1","27","Chiropractic care","Deductible","81","N/A"
"H0351","044","1","2019","English","Package #1","27","Acupuncture","Deductible","81","N/A"
"H0351","044","1","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H0351","044","1","2019","English","Package #1","27","Comprehensive dental","Deductible","81","N/A"
"H0351","044","1","2019","English","Package #1","27","Eye exams","Deductible","81","N/A"
"H0351","044","1","2019","English","Package #1","27","Eyewear","Deductible","81","N/A"
"H0351","044","1","2019","Spanish","Paquete # 1","27","Cuidado quiropráctico","Prima mensual","80","$49.00"
"H0351","044","1","2019","Spanish","Paquete # 1","27","La Acupuntura","Prima mensual","80","$49.00"
"H0351","044","1","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$49.00"
"H0351","044","1","2019","Spanish","Paquete # 1","27","Dentales integrals","Prima mensual","80","$49.00"
"H0351","044","1","2019","Spanish","Paquete # 1","27","Exámenes oculares","Prima mensual","80","$49.00"
"H0351","044","1","2019","Spanish","Paquete # 1","27","Anteojos y lentes de contacto","Prima mensual","80","$49.00"
"H0351","044","1","2019","Spanish","Paquete # 1","27","Cuidado quiropráctico","Deducible","81","N/A"
"H0351","044","1","2019","Spanish","Paquete # 1","27","La Acupuntura","Deducible","81","N/A"
"H0351","044","1","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H0351","044","1","2019","Spanish","Paquete # 1","27","Dentales integrals","Deducible","81","N/A"
"H0351","044","1","2019","Spanish","Paquete # 1","27","Exámenes oculares","Deducible","81","N/A"
"H0351","044","1","2019","Spanish","Paquete # 1","27","Anteojos y lentes de contacto","Deducible","81","N/A"
"H0351","044","1","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$24.00"
"H0351","044","1","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$24.00"
"H0351","044","1","2019","English","Package #2","28","Eye exams","Monthly Premium","80","$24.00"
"H0351","044","1","2019","English","Package #2","28","Eyewear","Monthly Premium","80","$24.00"
"H0351","044","1","2019","English","Package #2","28","Preventive dental","Deductible","81","$50.00"
"H0351","044","1","2019","English","Package #2","28","Comprehensive dental","Deductible","81","$50.00"
"H0351","044","1","2019","English","Package #2","28","Eye exams","Deductible","81","$50.00"
"H0351","044","1","2019","English","Package #2","28","Eyewear","Deductible","81","$50.00"
"H0351","044","1","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$24.00"
"H0351","044","1","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$24.00"
"H0351","044","1","2019","Spanish","Paquete # 2","28","Exámenes oculares","Prima mensual","80","$24.00"
"H0351","044","1","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Prima mensual","80","$24.00"
"H0351","044","1","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","$50.00"
"H0351","044","1","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","$50.00"
"H0351","044","1","2019","Spanish","Paquete # 2","28","Exámenes oculares","Deducible","81","$50.00"
"H0351","044","1","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Deducible","81","$50.00"
"H0351","044","2","2019","English","Package #1","27","Chiropractic care","Monthly Premium","80","$49.00"
"H0351","044","2","2019","English","Package #1","27","Acupuncture","Monthly Premium","80","$49.00"
"H0351","044","2","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$49.00"
"H0351","044","2","2019","English","Package #1","27","Comprehensive dental","Monthly Premium","80","$49.00"
"H0351","044","2","2019","English","Package #1","27","Eye exams","Monthly Premium","80","$49.00"
